2018-01-27T19:59:22.495+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55625 #187 (24 connections now open)
2018-01-27T19:59:22.505+0800 I NETWORK  [conn187] received client metadata from 127.0.0.1:55625 conn187: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T19:59:45.451+0800 I -        [conn182] end connection 127.0.0.1:55582 (24 connections now open)
2018-01-27T20:00:03.317+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55639 #188 (24 connections now open)
2018-01-27T20:00:25.334+0800 I -        [conn188] end connection 127.0.0.1:55639 (24 connections now open)
2018-01-27T20:00:25.334+0800 I -        [conn183] end connection 127.0.0.1:55601 (23 connections now open)
2018-01-27T20:00:32.193+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55658 #189 (23 connections now open)
2018-01-27T20:00:32.194+0800 I NETWORK  [conn189] received client metadata from 127.0.0.1:55658 conn189: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:00:32.220+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55659 #190 (24 connections now open)
2018-01-27T20:00:32.220+0800 I NETWORK  [conn190] received client metadata from 127.0.0.1:55659 conn190: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:00:34.761+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55660 #191 (25 connections now open)
2018-01-27T20:00:34.762+0800 I NETWORK  [conn191] received client metadata from 127.0.0.1:55660 conn191: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:00:34.787+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55661 #192 (26 connections now open)
2018-01-27T20:00:34.787+0800 I NETWORK  [conn192] received client metadata from 127.0.0.1:55661 conn192: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:00:50.175+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55667 #193 (27 connections now open)
2018-01-27T20:00:50.184+0800 I NETWORK  [conn193] received client metadata from 127.0.0.1:55667 conn193: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:01:53.313+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55685 #194 (28 connections now open)
2018-01-27T20:01:53.315+0800 I NETWORK  [conn194] received client metadata from 127.0.0.1:55685 conn194: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:01:53.342+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55686 #195 (29 connections now open)
2018-01-27T20:01:53.352+0800 I NETWORK  [conn195] received client metadata from 127.0.0.1:55686 conn195: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:01:53.993+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55687 #196 (30 connections now open)
2018-01-27T20:01:54.004+0800 I NETWORK  [conn196] received client metadata from 127.0.0.1:55687 conn196: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:01:54.045+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55688 #197 (31 connections now open)
2018-01-27T20:01:54.056+0800 I NETWORK  [conn197] received client metadata from 127.0.0.1:55688 conn197: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:09:43.833+0800 I -        [conn193] end connection 127.0.0.1:55667 (31 connections now open)
2018-01-27T20:09:46.060+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55820 #198 (31 connections now open)
2018-01-27T20:09:46.071+0800 I NETWORK  [conn198] received client metadata from 127.0.0.1:55820 conn198: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:10:24.661+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55865 #199 (32 connections now open)
2018-01-27T20:10:24.662+0800 I NETWORK  [conn199] received client metadata from 127.0.0.1:55865 conn199: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:10:24.702+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55866 #200 (33 connections now open)
2018-01-27T20:10:24.713+0800 I NETWORK  [conn200] received client metadata from 127.0.0.1:55866 conn200: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:13:04.088+0800 I -        [conn198] end connection 127.0.0.1:55820 (33 connections now open)
2018-01-27T20:13:06.273+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56030 #201 (33 connections now open)
2018-01-27T20:13:06.284+0800 I NETWORK  [conn201] received client metadata from 127.0.0.1:56030 conn201: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:13:18.693+0800 I -        [conn201] end connection 127.0.0.1:56030 (33 connections now open)
2018-01-27T20:13:51.965+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56051 #202 (33 connections now open)
2018-01-27T20:13:51.974+0800 I NETWORK  [conn202] received client metadata from 127.0.0.1:56051 conn202: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:13:54.465+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56052 #203 (34 connections now open)
2018-01-27T20:13:54.466+0800 I NETWORK  [conn203] received client metadata from 127.0.0.1:56052 conn203: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:13:54.500+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56053 #204 (35 connections now open)
2018-01-27T20:13:54.511+0800 I NETWORK  [conn204] received client metadata from 127.0.0.1:56053 conn204: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:14:22.010+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56078 #205 (36 connections now open)
2018-01-27T20:14:22.020+0800 I NETWORK  [conn205] received client metadata from 127.0.0.1:56078 conn205: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:14:22.057+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56080 #206 (37 connections now open)
2018-01-27T20:14:22.066+0800 I NETWORK  [conn206] received client metadata from 127.0.0.1:56080 conn206: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:14:42.298+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56088 #207 (38 connections now open)
2018-01-27T20:14:42.299+0800 I NETWORK  [conn207] received client metadata from 127.0.0.1:56088 conn207: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:14:42.346+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56089 #208 (39 connections now open)
2018-01-27T20:14:42.356+0800 I NETWORK  [conn208] received client metadata from 127.0.0.1:56089 conn208: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:14:53.465+0800 I -        [conn202] end connection 127.0.0.1:56051 (39 connections now open)
2018-01-27T20:14:55.764+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56097 #209 (39 connections now open)
2018-01-27T20:14:55.771+0800 I NETWORK  [conn209] received client metadata from 127.0.0.1:56097 conn209: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:14:56.821+0800 I -        [conn209] end connection 127.0.0.1:56097 (39 connections now open)
2018-01-27T20:14:58.612+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56108 #210 (39 connections now open)
2018-01-27T20:14:58.617+0800 I NETWORK  [conn210] received client metadata from 127.0.0.1:56108 conn210: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:15:42.357+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56132 #211 (40 connections now open)
2018-01-27T20:15:42.358+0800 I NETWORK  [conn211] received client metadata from 127.0.0.1:56132 conn211: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:15:42.405+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56133 #212 (41 connections now open)
2018-01-27T20:15:42.405+0800 I NETWORK  [conn212] received client metadata from 127.0.0.1:56133 conn212: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:15:43.074+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56135 #213 (42 connections now open)
2018-01-27T20:15:43.074+0800 I NETWORK  [conn213] received client metadata from 127.0.0.1:56135 conn213: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:15:43.103+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56136 #214 (43 connections now open)
2018-01-27T20:15:43.103+0800 I NETWORK  [conn214] received client metadata from 127.0.0.1:56136 conn214: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:16:36.103+0800 I -        [conn210] end connection 127.0.0.1:56108 (43 connections now open)
2018-01-27T20:16:37.939+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56166 #215 (43 connections now open)
2018-01-27T20:16:37.949+0800 I NETWORK  [conn215] received client metadata from 127.0.0.1:56166 conn215: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:24:01.410+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56364 #216 (44 connections now open)
2018-01-27T20:24:01.422+0800 I NETWORK  [conn216] received client metadata from 127.0.0.1:56364 conn216: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:24:01.464+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56365 #217 (45 connections now open)
2018-01-27T20:24:01.464+0800 I NETWORK  [conn217] received client metadata from 127.0.0.1:56365 conn217: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:28:35.416+0800 I -        [conn215] end connection 127.0.0.1:56166 (45 connections now open)
2018-01-27T20:28:37.821+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56428 #218 (45 connections now open)
2018-01-27T20:28:37.830+0800 I NETWORK  [conn218] received client metadata from 127.0.0.1:56428 conn218: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:28:50.881+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56446 #219 (46 connections now open)
2018-01-27T20:28:50.882+0800 I NETWORK  [conn219] received client metadata from 127.0.0.1:56446 conn219: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:28:50.925+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56447 #220 (47 connections now open)
2018-01-27T20:28:50.935+0800 I NETWORK  [conn220] received client metadata from 127.0.0.1:56447 conn220: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-27T20:31:02.276+0800 I -        [conn218] end connection 127.0.0.1:56428 (47 connections now open)
2018-01-27T20:31:18.146+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56498 #221 (47 connections now open)
2018-01-27T20:31:18.150+0800 I NETWORK  [conn221] received client metadata from 127.0.0.1:56498 conn221: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-27T20:34:55.901+0800 I -        [conn221] end connection 127.0.0.1:56498 (47 connections now open)
2018-01-27T20:34:58.216+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56547 #222 (47 connections now open)
2018-01-27T20:34:58.222+0800 I NETWORK  [conn222] received client metadata from 127.0.0.1:56547 conn222: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T09:59:24.586+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:53872 #223 (48 connections now open)
2018-01-28T09:59:24.596+0800 I NETWORK  [conn223] received client metadata from 127.0.0.1:53872 conn223: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T09:59:24.628+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:53873 #224 (49 connections now open)
2018-01-28T09:59:24.628+0800 I NETWORK  [conn224] received client metadata from 127.0.0.1:53873 conn224: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T10:08:46.570+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54045 #225 (50 connections now open)
2018-01-28T10:08:46.581+0800 I NETWORK  [conn225] received client metadata from 127.0.0.1:54045 conn225: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T10:08:46.616+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54046 #226 (51 connections now open)
2018-01-28T10:08:46.617+0800 I NETWORK  [conn226] received client metadata from 127.0.0.1:54046 conn226: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T10:11:01.172+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54093 #227 (52 connections now open)
2018-01-28T10:11:01.173+0800 I NETWORK  [conn227] received client metadata from 127.0.0.1:54093 conn227: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T10:11:01.215+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54094 #228 (53 connections now open)
2018-01-28T10:11:01.225+0800 I NETWORK  [conn228] received client metadata from 127.0.0.1:54094 conn228: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T15:03:27.790+0800 I -        [conn222] end connection 127.0.0.1:56547 (53 connections now open)
2018-01-28T15:03:34.159+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58847 #229 (53 connections now open)
2018-01-28T15:03:34.167+0800 I NETWORK  [conn229] received client metadata from 127.0.0.1:58847 conn229: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T15:23:40.783+0800 I -        [conn229] end connection 127.0.0.1:58847 (53 connections now open)
2018-01-28T15:23:43.014+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59292 #230 (53 connections now open)
2018-01-28T15:23:43.022+0800 I NETWORK  [conn230] received client metadata from 127.0.0.1:59292 conn230: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T16:08:37.671+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60841 #231 (54 connections now open)
2018-01-28T16:08:37.672+0800 I NETWORK  [conn231] received client metadata from 127.0.0.1:60841 conn231: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:08:37.715+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60842 #232 (55 connections now open)
2018-01-28T16:08:37.716+0800 I NETWORK  [conn232] received client metadata from 127.0.0.1:60842 conn232: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:43:16.469+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61415 #233 (56 connections now open)
2018-01-28T16:43:16.480+0800 I NETWORK  [conn233] received client metadata from 127.0.0.1:61415 conn233: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:43:16.520+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61416 #234 (57 connections now open)
2018-01-28T16:43:16.520+0800 I NETWORK  [conn234] received client metadata from 127.0.0.1:61416 conn234: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:48:29.254+0800 I -        [conn230] end connection 127.0.0.1:59292 (57 connections now open)
2018-01-28T16:48:31.786+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61731 #235 (57 connections now open)
2018-01-28T16:48:31.795+0800 I NETWORK  [conn235] received client metadata from 127.0.0.1:61731 conn235: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T16:49:04.232+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61753 #236 (58 connections now open)
2018-01-28T16:49:04.233+0800 I NETWORK  [conn236] received client metadata from 127.0.0.1:61753 conn236: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:49:04.278+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61754 #237 (59 connections now open)
2018-01-28T16:49:04.279+0800 I NETWORK  [conn237] received client metadata from 127.0.0.1:61754 conn237: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:49:38.685+0800 I -        [conn235] end connection 127.0.0.1:61731 (59 connections now open)
2018-01-28T16:49:51.052+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61772 #238 (59 connections now open)
2018-01-28T16:49:51.062+0800 I NETWORK  [conn238] received client metadata from 127.0.0.1:61772 conn238: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T16:52:34.953+0800 I -        [conn238] end connection 127.0.0.1:61772 (59 connections now open)
2018-01-28T16:52:36.750+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61855 #239 (59 connections now open)
2018-01-28T16:52:36.760+0800 I NETWORK  [conn239] received client metadata from 127.0.0.1:61855 conn239: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T16:55:23.771+0800 I -        [conn239] end connection 127.0.0.1:61855 (59 connections now open)
2018-01-28T16:55:25.947+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61968 #240 (59 connections now open)
2018-01-28T16:55:25.955+0800 I NETWORK  [conn240] received client metadata from 127.0.0.1:61968 conn240: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T16:56:15.576+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61993 #241 (60 connections now open)
2018-01-28T16:56:15.587+0800 I NETWORK  [conn241] received client metadata from 127.0.0.1:61993 conn241: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:56:15.623+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61994 #242 (61 connections now open)
2018-01-28T16:56:15.623+0800 I NETWORK  [conn242] received client metadata from 127.0.0.1:61994 conn242: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:58:54.453+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62041 #243 (62 connections now open)
2018-01-28T16:58:54.464+0800 I NETWORK  [conn243] received client metadata from 127.0.0.1:62041 conn243: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T16:58:54.502+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62042 #244 (63 connections now open)
2018-01-28T16:58:54.511+0800 I NETWORK  [conn244] received client metadata from 127.0.0.1:62042 conn244: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T17:01:20.691+0800 I -        [conn240] end connection 127.0.0.1:61968 (63 connections now open)
2018-01-28T17:01:22.906+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62151 #245 (63 connections now open)
2018-01-28T17:01:22.910+0800 I NETWORK  [conn245] received client metadata from 127.0.0.1:62151 conn245: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T17:01:58.908+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62175 #246 (64 connections now open)
2018-01-28T17:01:58.919+0800 I NETWORK  [conn246] received client metadata from 127.0.0.1:62175 conn246: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T17:01:58.948+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62176 #247 (65 connections now open)
